ciclo_academico,tipo_de_est_programa,estatus_cursos,porcentaje_de_beca,porcentaje_des_matricula,monto_descuento_automatico,edad,sexo,discapacidad,porcentaje_de_discapacidades,numero_discapacidades,bim1_nota_metodologia_de_la_invest_y_tec,bim1_nota_computacion_y_sociedad,bim1_nota_fundamentos_de_tecnologias,bim1_nota_algoritmos_y_resolucion_de_pro,"bim1_nota_humanismo,_universidad_y_cultu",bim1_nota_fundamentos_matematicos,bim2_nota_metodologia_de_la_invest_y_tec,bim2_nota_computacion_y_sociedad,bim2_nota_fundamentos_de_tecnologias,bim2_nota_algoritmos_y_resolucion_de_pro,"bim2_nota_humanismo,_universidad_y_cultu",bim2_nota_fundamentos_matematicos,aab1_nota_metodologia_de_la_invest_y_tec,aab1_nota_computacion_y_sociedad,aab1_nota_fundamentos_de_tecnologias,aab1_nota_algoritmos_y_resolucion_de_pro,"aab1_nota_humanismo,_universidad_y_cultu",aab1_nota_fundamentos_matematicos,aab2_nota_metodologia_de_la_invest_y_tec,aab2_nota_computacion_y_sociedad,aab2_nota_fundamentos_de_tecnologias,aab2_nota_algoritmos_y_resolucion_de_pro,"aab2_nota_humanismo,_universidad_y_cultu",aab2_nota_fundamentos_matematicos,acdb1_nota_metodologia_de_la_invest_y_tec,acdb1_nota_computacion_y_sociedad,acdb1_nota_fundamentos_de_tecnologias,acdb1_nota_algoritmos_y_resolucion_de_pro,"acdb1_nota_humanismo,_universidad_y_cultu",acdb1_nota_fundamentos_matematicos,acdb2_nota_computacion_y_sociedad,acdb2_nota_fundamentos_de_tecnologias,acdb2_nota_algoritmos_y_resolucion_de_pro,"acdb2_nota_humanismo,_universidad_y_cultu",acdb2_nota_fundamentos_matematicos,apeb1_nota_metodologia_de_la_invest_y_tec,apeb1_nota_computacion_y_sociedad,apeb1_nota_fundamentos_de_tecnologias,apeb1_nota_algoritmos_y_resolucion_de_pro,"apeb1_nota_humanismo,_universidad_y_cultu",apeb1_nota_fundamentos_matematicos,apeb2_nota_computacion_y_sociedad,apeb2_nota_algoritmos_y_resolucion_de_pro,cluster,Componente_1,Componente_2,Componente_3
1,CONTINUO,CURSOS INSCRITOS,10,100,129.9,39,HOMBRE,NO,0,0,3.6,3.09,4.62,0.9,3.8,0.58,0.0,0.0,0.0,0.0,3.9,0.95,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.9,0.28,3.25,0.0,1.6,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.67,0.0,-1.0,2.55,0.0,1.8,0.58,-1.0,0.0,Critico,41.68417968530893,58.72708729537533,51.582073694259755
3,CONTINUO,CURSOS INSCRITOS,10,20,123.76,39,HOMBRE,NO,0,0,7.24,8.66,7.97,8.71,7.78,8.0,7.15,7.87,8.5,7.92,7.36,7.84,2.24,2.88,2.07,2.51,2.28,1.79,1.9,2.73,2.3,2.62,2.56,2.32,3.35,2.9,3.5,3.5,3.5,3.5,3.3,3.2,2.5,2.0,2.8,1.65,2.88,2.4,2.7,2.0,2.71,1.84,2.8,Bueno,36.797325183076715,2.0583787314568345,-6.824437583972721
2,CONTINUO,CURSOS INSCRITOS,0,20,0.0,39,HOMBRE,NO,0,0,6.86,8.38,5.88,7.5,7.69,8.19,7.23,8.16,6.95,8.12,8.15,8.44,1.76,3.19,2.3,2.5,2.44,2.12,1.63,2.96,2.85,1.92,2.5,2.21,3.15,2.9,2.0,2.5,3.05,3.15,3.1,2.0,3.4,3.05,3.38,1.95,2.29,1.58,2.5,2.2,2.92,2.1,2.8,Bueno,-82.20406521491053,26.643621658300372,-32.0264908914059
1,NUEVO,CURSOS INSCRITOS,10,20,164.89,39,HOMBRE,NO,0,0,3.59,5.0,3.71,3.26,4.25,4.68,3.15,1.98,3.52,5.57,1.8,4.2,1.39,2.19,1.43,1.53,2.05,1.53,0.55,0.6,0.47,0.27,0.8,0.51,1.6,1.2,1.15,0.93,0.0,0.88,0.3,2.75,2.5,0.0,1.17,0.6,1.61,1.13,0.8,2.2,2.27,1.08,2.8,Regular,76.7056987019653,-2.361998857940265,-0.3377620922478813
2,CONTINUO,CURSOS INSCRITOS,10,20,123.67,39,HOMBRE,NO,0,0,8.89,9.35,9.11,9.73,9.31,9.3,8.39,9.44,9.33,8.85,9.88,9.19,2.54,3.25,2.83,3.33,2.81,2.8,2.19,2.94,2.83,2.75,3.38,3.21,3.35,3.28,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,2.98,3.0,2.82,2.78,2.9,3.0,3.0,3.0,2.6,Bueno,36.80736169277984,1.621499505035976,-6.932884385245247
1,CONTINUO,CURSOS CADUCADOS,10,20,164.89,39,HOMBRE,NO,0,0,0.0,1.8,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-1.0,0.45,-1.0,0.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.35,-1.0,0.02,-1.0,-1.0,-1.0,0.02,Critico,76.42732149438615,-1.142880410157687,-0.13345297916524168
2,CONTINUO,CURSOS INSCRITOS,10,20,123.67,39,HOMBRE,NO,0,0,8.38,9.03,8.15,7.8,8.73,8.06,7.56,8.75,7.23,8.27,8.75,7.63,1.88,2.53,1.87,2.25,2.33,1.66,1.51,2.54,2.48,2.17,2.25,1.6,3.5,3.5,3.5,2.85,3.5,3.4,3.5,2.2,3.3,3.5,3.03,3.0,3.0,2.78,2.7,2.9,3.0,2.71,2.8,Bueno,36.72651982069694,1.9689535623285341,-6.846791498830144
2,CONTINUO,CURSOS INSCRITOS,18,20,113.78,39,HOMBRE,NO,0,0,8.99,9.85,9.57,9.73,9.29,9.6,8.51,9.07,9.58,9.13,9.15,9.46,2.49,3.38,3.17,3.33,3.19,3.1,2.46,3.19,3.08,2.83,3.25,2.96,3.5,3.5,3.5,3.5,3.1,3.5,3.1,3.5,3.5,3.1,3.5,3.0,2.97,2.9,2.9,3.0,3.0,2.78,2.8,Bueno,25.48619593729526,-2.6227856599092236,-3.002519575992429
2,CONTINUO,CURSOS INSCRITOS,0,20,137.41,39,HOMBRE,NO,0,0,7.84,8.54,8.8,9.4,7.8,7.51,5.28,8.75,8.55,6.59,8.58,7.02,1.99,3.04,2.45,2.95,2.75,1.82,1.78,3.13,2.55,2.27,2.88,1.69,3.15,2.9,3.5,3.45,2.85,3.02,3.43,3.0,3.5,3.1,2.69,2.7,2.6,2.85,3.0,2.2,2.67,2.19,0.82,Bueno,52.21858847779538,7.155732535933562,-11.542591485399017
2,CONTINUO,CURSOS INSCRITOS,10,20,123.67,39,HOMBRE,NO,0,0,8.25,8.27,7.5,8.83,9.11,8.08,8.29,8.61,7.23,8.47,7.26,8.8,2.1,2.56,2.6,2.43,2.81,1.99,2.54,2.75,2.25,2.17,2.56,2.68,3.15,3.0,2.5,3.5,3.3,3.09,3.23,2.2,3.5,2.9,3.27,3.0,2.71,2.4,2.9,3.0,3.0,2.63,2.8,Bueno,36.73123903695916,1.9402850050571963,-6.845406411422316
3,CONTINUO,CURSOS CADUCADOS,0,20,137.41,39,HOMBRE,NO,0,0,8.25,8.61,8.33,8.95,8.56,9.21,7.54,9.05,8.1,8.39,8.84,9.44,2.55,2.89,2.2,2.55,2.06,2.84,2.09,2.7,2.3,2.29,2.94,3.17,3.15,3.2,3.5,3.5,3.5,3.5,3.5,2.8,3.5,2.9,3.27,2.55,2.52,2.63,2.9,3.0,2.87,2.85,2.6,Bueno,52.2697434805104,6.900280869962785,-11.596873514591902
1,NUEVO,CURSOS RETIRADOS,50,20,0.0,39,HOMBRE,NO,0,0,0.0,3.44,2.6,3.05,0.4,1.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.6,1.0,0.4,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.6,1.4,1.03,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.44,0.6,1.02,-1.0,0.81,-1.0,-1.0,Critico,-93.12820148185463,-5.901241584485779,2.329123138608729
1,CONTINUO,CURSOS INSCRITOS,50,20,71.27,39,HOMBRE,NO,0,0,2.05,8.43,1.7,5.35,8.63,9.17,0.0,5.88,0.0,0.56,6.91,6.99,0.85,2.94,1.0,1.0,2.38,3.08,-1.0,3.13,-1.0,0.33,2.81,1.5,1.2,2.6,0.7,3.25,3.25,3.37,0.0,0.0,0.13,3.1,3.24,0.0,2.89,-1.0,1.1,3.0,2.72,2.75,0.1,Regular,-23.09643757552133,-17.51454389605191,12.544011521507368
1,NUEVO,CURSOS INSCRITOS,40,20,0.0,39,HOMBRE,NO,0,0,4.85,8.26,7.55,6.92,6.65,5.35,0.5,2.62,0.6,2.72,0.0,0.24,0.75,2.96,1.95,0.97,2.25,0.89,-1.0,0.35,0.2,0.2,-1.0,0.24,2.75,2.6,3.5,3.25,1.8,1.75,1.35,0.4,2.5,0.0,0.0,1.35,2.7,2.1,2.7,2.6,2.71,0.92,0.02,Regular,-90.77962638288103,-0.10467859623260863,-4.742119281380943
3,CONTINUO,CURSOS INSCRITOS,0,20,146.5,39,HOMBRE,NO,0,0,8.66,9.1,8.61,9.22,8.68,8.81,8.46,9.69,9.4,8.85,8.19,8.49,2.16,3.26,2.33,2.92,2.58,2.66,2.26,3.19,2.9,2.75,2.69,2.47,3.5,2.9,3.5,3.5,3.1,3.15,3.5,3.5,3.5,3.3,3.15,3.0,2.94,2.78,2.8,3.0,3.0,3.0,2.6,Bueno,61.18375740902156,5.535810512112488,-10.229454530340318
1,NUEVO,CURSOS INSCRITOS,60,20,0.0,39,HOMBRE,NO,0,0,5.63,7.63,5.73,5.71,7.51,6.46,6.71,6.49,8.94,7.03,8.89,7.43,1.88,2.55,2.18,1.39,2.31,1.39,1.56,2.75,2.51,1.73,2.89,1.65,1.5,2.9,2.5,3.4,2.2,2.63,1.75,3.5,2.5,3.0,2.91,2.25,2.18,1.05,0.92,3.0,2.44,1.99,2.8,Bueno,-94.68005787892872,-15.253215985713398,8.56508352655921
2,CONTINUO,CURSOS INSCRITOS,40,20,0.0,39,HOMBRE,NO,0,0,8.45,8.88,8.2,9.37,8.81,8.76,8.26,9.33,8.35,8.52,8.91,9.47,1.95,2.59,2.0,2.97,2.31,2.5,1.91,2.83,2.45,2.22,2.81,2.97,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.2,3.5,3.5,3.5,3.0,2.79,2.7,2.9,3.0,2.76,3.0,2.8,Bueno,-90.40149378832847,-1.8059379819719739,-5.092533466730577
1,NUEVO,CURSOS INSCRITOS,60,20,0.0,39,HOMBRE,NO,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,-1.0,-1.0,0.02,-1.0,-1.0,-1.0,0.02,Critico,-95.2373717573035,-12.800354407807145,9.086463550178339
1,CONTINUO,CURSOS INSCRITOS,0,20,137.41,39,HOMBRE,NO,0,0,5.19,5.86,5.74,7.93,4.06,7.15,0.35,1.75,9.51,6.17,0.0,0.0,1.85,3.01,2.04,2.18,2.31,2.76,-1.0,0.5,3.01,2.65,-1.0,-1.0,2.06,1.5,1.0,3.05,1.75,1.49,0.0,3.5,2.5,0.0,0.0,1.28,1.35,2.7,2.7,-1.0,2.9,1.25,1.02,Ruido,51.95690917332985,8.354809204924894,-11.317195499565381
1,CONTINUO,CURSOS INSCRITOS,10,100,56.68,39,HOMBRE,NO,0,0,0.35,1.95,2.07,1.58,0.3,0.18,0.0,0.0,0.0,0.05,0.0,0.0,0.35,0.45,0.57,0.83,0.3,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.5,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.5,-1.0,0.72,-1.0,0.15,-1.0,0.02,Critico,-30.01586337639556,69.51547651653327,40.788897768011964
1,NUEVO,CURSOS INSCRITOS,10,20,164.89,39,HOMBRE,NO,0,0,8.05,9.02,8.58,8.82,8.99,8.41,5.16,9.05,5.53,6.6,6.56,9.17,2.0,3.0,2.33,2.48,2.69,2.16,1.66,3.13,2.83,2.18,2.81,2.73,3.5,3.2,3.5,3.44,3.3,3.5,3.25,1.2,3.4,2.75,3.44,2.55,2.82,2.75,2.9,3.0,2.75,2.67,1.02,Bueno,77.01968297727804,-3.7521405432304507,-0.7036408631498686
1,CONTINUO,CURSOS INSCRITOS,10,20,0.0,39,HOMBRE,NO,0,0,6.65,6.89,7.88,8.42,7.68,8.25,7.61,7.64,6.65,7.3,9.05,7.92,2.21,2.83,2.33,2.08,2.88,2.35,1.81,2.56,1.8,2.0,3.5,1.83,3.5,2.7,3.0,3.44,1.8,3.06,2.15,2.6,2.5,3.15,3.15,0.94,1.36,2.55,2.9,3.0,2.84,2.93,2.8,Bueno,-84.278636343665,19.624351471767,-25.300231796352293
2,CONTINUO,CURSOS INSCRITOS,18,20,113.78,39,HOMBRE,NO,0,0,9.4,9.6,9.26,9.5,9.1,9.15,8.65,9.34,9.92,9.22,9.29,9.36,2.9,3.13,3.0,3.22,3.0,2.86,2.3,3.39,3.42,2.92,3.19,2.86,3.5,3.5,3.5,3.38,3.1,3.29,3.1,3.5,3.5,3.1,3.5,3.0,2.97,2.76,2.9,3.0,3.0,2.85,2.8,Bueno,25.485827598973913,-2.6190437917561114,-2.990412555048779
3,CONTINUO,CURSOS INSCRITOS,10,20,131.85,39,HOMBRE,NO,0,0,8.16,8.92,8.26,8.87,7.69,8.97,8.03,8.37,9.78,8.87,8.61,8.52,2.16,3.18,2.13,2.77,2.74,2.98,1.83,2.71,3.43,2.87,3.21,2.42,3.0,3.2,3.5,3.3,2.45,3.11,3.03,3.35,3.5,2.8,3.5,3.0,2.54,2.63,2.8,2.5,2.88,2.63,2.5,Bueno,44.76397735210356,0.680124214288406,-5.641638272997505
2,CONTINUO,CURSOS INSCRITOS,10,20,85.26,39,HOMBRE,NO,0,0,7.76,7.6,8.25,5.75,8.61,9.12,5.71,6.85,7.97,8.38,7.93,6.14,2.3,2.78,2.57,2.38,2.51,2.82,1.83,2.44,2.07,2.48,2.23,1.86,2.8,2.0,3.5,2.75,3.3,3.5,3.2,2.9,3.5,3.3,1.75,2.66,2.82,2.18,0.62,2.8,2.8,1.21,2.4,Bueno,-0.8912611669368312,7.616511990224309,-12.540695373674712
2,CONTINUO,CURSOS INSCRITOS,10,20,123.67,39,HOMBRE,NO,0,0,8.76,8.49,8.91,9.02,8.3,9.17,5.85,9.29,9.52,8.72,9.08,8.88,2.26,3.08,2.47,2.62,2.6,2.93,2.2,3.01,3.22,2.62,2.78,2.45,3.5,2.9,3.5,3.5,2.9,3.24,3.43,3.3,3.5,3.3,3.5,3.0,2.51,2.94,2.9,2.8,3.0,2.85,2.6,Bueno,36.7689294718804,1.8018049889262144,-6.902990735109522
3,CONTINUO,CURSOS INSCRITOS,40,20,0.0,39,HOMBRE,NO,0,0,9.08,9.8,8.97,9.47,9.4,9.51,9.3,8.67,9.97,9.47,9.74,9.73,2.58,3.33,2.47,2.97,2.9,3.36,2.8,3.39,3.47,3.17,3.44,3.23,3.5,3.5,3.5,3.5,3.5,3.15,3.1,3.5,3.5,3.3,3.5,3.0,2.97,3.0,3.0,3.0,3.0,2.18,2.8,Bueno,-90.34836384558062,-2.020711642209642,-5.106045247311882
1,NUEVO,CURSOS INSCRITOS,10,20,164.89,39,HOMBRE,NO,0,0,3.1,1.83,2.67,3.15,0.5,1.55,0.0,0.0,0.0,0.05,0.0,0.0,0.4,0.4,0.67,0.63,0.5,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2,0.0,2.0,2.5,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.5,1.43,-1.0,0.02,-1.0,0.95,-1.0,0.02,Critico,76.48789167105332,-1.4090421932410713,-0.16537015557940726
1,NUEVO,CURSOS INSCRITOS,0,20,45.8,39,HOMBRE,NO,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,-1.0,-1.0,0.02,-1.0,-1.0,-1.0,0.02,Critico,-38.01609967138069,22.828031739172626,-24.634255463116865
3,CONTINUO,CURSOS INSCRITOS,18,20,80.87,39,HOMBRE,NO,0,0,8.9,9.59,9.17,9.52,9.43,9.21,9.15,9.58,9.75,6.76,8.9,9.28,2.4,3.33,2.67,3.22,3.13,2.71,2.65,3.08,3.25,2.93,3.0,2.9,3.5,3.5,3.5,3.5,3.3,3.5,3.5,3.5,1.03,3.1,3.38,3.0,2.76,3.0,2.8,3.0,3.0,3.0,2.8,Bueno,-6.720672913976377,2.104576865693392,-7.859521100287483
1,NUEVO,CURSOS INSCRITOS,0,20,114.51,39,HOMBRE,NO,0,0,0.0,0.05,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-1.0,0.05,-1.0,0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,-1.0,-1.0,0.02,-1.0,-1.0,-1.0,0.02,Critico,29.19559818549803,13.095000756458923,-14.37253394315366
1,NUEVO,CURSOS INSCRITOS,0,20,183.21,39,HOMBRE,NO,0,0,5.89,7.33,8.12,6.69,5.96,6.7,6.95,8.93,8.29,5.95,8.18,7.09,1.69,2.49,2.02,2.37,2.06,2.21,2.1,3.13,2.44,2.45,2.38,1.48,3.15,2.9,3.35,3.4,1.5,1.49,3.4,3.0,2.5,3.0,2.68,1.05,1.94,2.75,0.92,2.4,3.0,2.4,1.0,Bueno,96.95727823070342,0.9311662988953574,-4.633336291510254
2,CONTINUO,CURSOS INSCRITOS,10,20,123.67,39,HOMBRE,NO,0,0,5.6,6.84,6.79,8.47,6.69,7.15,6.43,8.03,8.3,8.02,7.95,8.75,1.85,2.5,2.39,1.97,2.19,2.45,1.13,2.75,2.75,1.92,2.25,2.25,3.0,2.9,2.0,3.5,1.5,1.75,3.03,3.3,3.5,3.1,3.5,0.75,1.44,2.4,3.0,3.0,2.95,2.25,2.6,Bueno,36.67145064007635,2.225872424595899,-6.815017875600126
3,CONTINUO,CURSOS INSCRITOS,60,20,164.89,39,HOMBRE,NO,0,0,8.95,9.54,9.21,9.67,9.03,9.5,8.75,9.75,9.5,9.05,9.88,9.23,2.45,3.25,2.92,3.17,2.53,3.0,2.25,3.25,3.0,2.75,3.38,2.73,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,2.79,2.79,3.0,3.0,3.0,3.0,2.8,Bueno,66.78143502542926,-39.32706828424428,33.022910495194964
3,CONTINUO,CURSOS INSCRITOS,10,20,208.76,39,HOMBRE,NO,0,0,8.88,9.5,8.68,9.0,9.44,8.49,8.61,9.31,9.17,8.72,8.85,8.62,2.53,3.06,2.25,2.5,2.94,2.34,2.26,2.88,2.67,2.42,2.75,2.47,3.35,3.5,3.5,3.5,3.5,3.15,3.5,3.5,3.5,3.1,3.15,3.0,2.94,2.93,3.0,3.0,3.0,2.93,2.8,Bueno,120.01315377499532,-10.309772683139572,5.814748213562321
1,NUEVO,CURSOS INSCRITOS,0,20,183.21,39,HOMBRE,NO,0,0,4.54,4.46,6.03,5.03,3.99,4.07,0.0,0.0,0.0,0.05,0.0,0.0,1.59,3.18,2.08,1.91,2.49,2.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.95,0.0,3.05,3.1,1.5,1.4,0.0,0.0,0.03,0.0,0.0,0.0,1.28,0.9,0.02,-1.0,-1.0,-1.0,0.02,Critico,96.57280614998233,2.6191280312090304,-4.333183537293781
1,NUEVO,CURSOS INSCRITOS,40,20,0.0,39,HOMBRE,NO,0,0,1.65,7.82,6.07,3.59,2.86,0.76,0.0,1.52,0.0,2.65,0.0,0.17,-1.0,2.38,1.22,0.77,1.06,0.76,-1.0,0.35,-1.0,0.13,-1.0,0.17,1.2,2.9,3.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.45,2.54,1.35,0.32,1.8,-1.0,1.17,0.02,Critico,-90.89870345835593,0.46457284141436406,-4.596946382317331
1,NUEVO,CURSOS INSCRITOS,10,20,103.06,39,HOMBRE,NO,0,0,7.94,8.36,7.7,8.64,8.01,6.98,8.04,8.3,8.9,8.09,9.51,7.55,2.34,2.7,2.57,2.64,2.51,1.43,1.69,2.7,2.85,1.79,3.06,1.53,3.5,2.9,2.35,3.5,2.5,3.15,3.33,3.35,3.5,3.45,3.15,2.1,2.76,2.78,2.5,3.0,2.4,2.27,2.8,Bueno,16.566273407427133,4.890899204056268,-9.933870878490373
2,CONTINUO,CURSOS INSCRITOS,60,20,0.0,39,HOMBRE,NO,0,0,6.07,6.98,5.14,9.0,8.56,5.75,3.4,7.46,9.23,7.81,8.38,9.42,2.54,3.19,1.89,2.65,2.31,2.14,2.05,3.13,2.73,2.51,3.13,3.26,0.9,2.58,1.15,3.45,3.35,1.4,1.7,3.5,2.5,2.85,3.38,2.63,1.21,2.1,2.9,2.9,2.21,2.63,2.8,Bueno,-94.6493812595373,-15.365368792409832,8.536123826022145
1,CONTINUO,CURSOS CADUCADOS,60,20,0.0,39,HOMBRE,NO,0,0,6.19,7.37,6.86,6.37,7.71,6.37,5.48,6.11,8.25,7.35,4.56,8.16,1.69,2.73,2.01,2.1,2.31,1.91,2.13,3.06,2.7,1.5,2.56,2.39,3.15,2.2,3.5,3.35,2.4,1.75,1.8,2.55,3.25,0.0,3.17,1.35,2.44,1.35,0.92,3.0,2.71,1.25,2.6,Bueno,-94.69590656643948,-15.154498298762393,8.58488666767725
1,NUEVO,CURSOS INSCRITOS,10,20,38.29,39,HOMBRE,NO,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,-1.0,-1.0,0.02,-1.0,-1.0,-1.0,0.02,Critico,-47.43234633919201,16.872533335689162,-18.995725887280035
1,NUEVO,CURSOS INSCRITOS,60,20,0.0,39,HOMBRE,NO,0,0,0.0,1.6,0.4,2.72,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,-1.0,0.4,-1.0,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.4,2.5,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.2,-1.0,0.02,-1.0,-1.0,-1.0,-1.0,Critico,-95.20570682739537,-12.919532116037503,9.040621037354091
1,NUEVO,CURSOS INSCRITOS,50,20,0.0,39,HOMBRE,NO,0,0,6.88,8.65,6.06,6.87,7.82,6.75,1.5,3.01,1.72,0.58,3.0,0.25,1.53,2.51,2.41,2.55,2.06,1.61,0.25,1.84,1.72,0.53,2.0,0.25,2.8,3.5,2.0,3.5,3.26,2.74,0.0,0.0,0.03,0.0,0.0,2.55,2.64,1.65,0.82,2.5,2.4,1.17,0.02,Regular,-92.80724057426835,-7.346041672686015,2.0167696322994426
3,CONTINUO,CURSOS INSCRITOS,50,20,126.42,39,HOMBRE,NO,0,0,9.25,9.6,9.23,9.02,9.19,9.49,8.26,9.38,9.5,9.05,9.88,9.29,2.75,3.25,3.0,2.92,2.89,3.16,2.06,2.88,3.0,2.75,3.38,3.02,3.5,3.5,3.3,3.5,3.3,3.33,3.5,3.5,3.5,3.5,3.27,3.0,2.85,2.93,2.6,3.0,3.0,3.0,2.8,Bueno,31.219351249274123,-26.847398554025347,20.532304557950724
3,CONTINUO,CURSOS INSCRITOS,10,20,91.42,39,HOMBRE,NO,0,0,7.89,7.7,8.78,8.97,7.65,7.49,7.35,8.93,8.31,8.28,9.23,8.9,2.19,2.91,2.64,2.82,3.19,1.78,1.75,3.01,2.51,2.18,3.13,2.52,3.15,2.3,3.5,3.25,1.96,3.24,3.5,2.8,3.5,3.1,3.38,2.55,2.49,2.64,2.9,2.5,2.47,2.42,2.6,Bueno,5.195083395407058,6.501593771828,-11.658033652553485
3,NUEVO,CURSOS INSCRITOS,10,20,164.81,39,HOMBRE,NO,0,0,8.9,9.56,9.1,9.38,9.21,8.46,6.98,9.75,9.17,8.38,7.25,8.51,2.4,3.06,2.67,2.98,2.71,2.48,1.98,3.25,2.67,2.08,2.75,2.36,3.5,3.5,3.5,3.5,3.5,2.98,3.5,3.5,3.5,3.5,3.15,3.0,3.0,2.93,2.9,3.0,3.0,3.0,2.8,Bueno,77.0150116094439,-4.0345428786922835,-0.7448047152098067
3,CONTINUO,CURSOS INSCRITOS,18,20,121.3,39,HOMBRE,NO,0,0,8.66,9.56,8.82,9.12,9.18,8.87,8.78,9.5,9.33,8.72,8.69,8.8,2.16,3.06,2.92,2.72,2.88,2.54,2.28,3.0,2.83,2.42,2.94,2.85,3.5,3.5,3.5,3.5,3.5,3.33,3.5,3.5,3.5,2.95,2.95,3.0,3.0,2.4,2.9,2.8,3.0,3.0,2.8,Bueno,32.81764060131543,-3.5796498509445214,-1.8406388512945338
1,CONTINUO,CURSOS INSCRITOS,0,20,20.41,39,HOMBRE,NO,0,0,1.48,4.44,5.57,6.59,5.0,4.45,1.39,1.69,2.43,1.85,7.5,1.33,1.48,3.16,2.02,2.25,0.5,2.35,1.39,1.69,2.43,1.62,1.0,1.33,0.0,0.0,2.2,3.34,1.5,0.0,0.0,0.0,0.13,3.5,0.0,0.0,1.28,1.35,1.0,3.0,2.1,-1.0,0.1,Regular,-62.551677432482656,25.12569870006355,-28.697911039535747
3,CONTINUO,CURSOS INSCRITOS,60,20,0.0,39,HOMBRE,NO,0,0,8.99,9.5,9.2,9.57,9.9,9.24,8.95,9.88,9.38,9.47,10.0,10.0,2.49,3.0,3.0,3.17,3.44,3.0,2.45,3.38,3.08,3.17,3.5,3.5,3.5,3.5,3.5,3.5,3.46,3.24,3.5,3.3,3.5,3.5,3.5,3.0,3.0,2.7,2.9,3.0,3.0,3.0,2.8,Bueno,-94.48385942403426,-16.082123901758962,8.401539115514996
2,CONTINUO,CURSOS INSCRITOS,10,20,165.02,39,HOMBRE,NO,0,0,7.17,6.29,8.32,7.5,6.56,6.3,7.4,7.23,8.25,8.7,9.11,9.44,2.05,2.0,2.12,1.9,2.06,1.81,0.95,2.01,1.75,2.4,2.81,3.0,2.46,1.5,3.5,3.5,1.5,1.65,3.5,3.5,3.5,3.3,3.5,2.66,2.79,2.7,2.1,3.0,2.84,1.72,2.8,Bueno,77.13297902811009,-3.7067568925888077,-0.6364678571303687
3,CONTINUO,CURSOS INSCRITOS,18,20,161.73,39,HOMBRE,NO,0,0,8.56,9.45,8.95,9.65,8.76,9.08,8.66,9.88,9.2,7.19,9.79,9.43,2.41,2.95,2.67,3.25,2.34,2.84,2.46,3.38,3.0,2.67,3.39,2.93,3.3,3.5,3.5,3.5,3.42,3.24,3.5,3.5,3.5,3.4,3.5,2.85,3.0,2.78,2.9,3.0,3.0,3.0,1.02,Bueno,72.36517926708528,-9.312383530756954,4.195995527661542
